,topics,project_name,useful_lines_of_code_(uloc),duplicate_uloc,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count
1657,"['java', 'security', 'cryptography', 'keystore', 'certificate-files', 'keypair', 'help-wanted']",scop/portecle,10347,541,Hierarchical,False,2.5,64.2,64.777,3.7,31.7,5.228568667246545,2.44,0.81,0.87,0.76,"{'useful_comment_density': 'useful_comment_density percentile: 86.89320388349515(+0.8689320388349515)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 66.50485436893204(+0.3349514563106796)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 57.28155339805825(+0.4271844660194175)', 'propagation_cost': 'propagation_cost percentile: 98.54368932038835(+0.014563106796116472)', 'core_size': 'core_size percentile: 20.388349514563107(+0.796116504854369)'}",LOC,206
1661,"['dynamic-analysis', 'zap', 'owasp', 'owasp-zap', 'software-security', 'security', 'appsec', 'sonarqube', 'sonar-plugin']",Coveros/zap-sonar-plugin,1027,0,Core-Periphery,True,14.8,33.3,16.187,0.0,1.9,0.0,2.55,1.08,0.07,1.4,"{'useful_comment_density': 'useful_comment_density percentile: 6.944444444444445(+0.06944444444444445)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 36.80555555555556(+0.6319444444444444)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 23.61111111111111(+0.7638888888888888)', 'propagation_cost': 'propagation_cost percentile: 22.22222222222222(+0.7777777777777777)', 'core_size': 'core_size percentile: 69.44444444444444(+0.3055555555555556)'}",LOC,72
1665,"['java', 'maven-plugin', 'security', 'pgp']",s4u/pgpverify-maven-plugin,1212,0,Core-Periphery,True,10.0,36.7,9.333,0.0,33.9,0.0,3.75,1.42,0.9,1.43,"{'useful_comment_density': 'useful_comment_density percentile: 90.38461538461539(+0.9038461538461539)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 35.09615384615385(+0.6490384615384616)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 21.634615384615383(+0.7836538461538461)', 'propagation_cost': 'propagation_cost percentile: 4.8076923076923075(+0.951923076923077)', 'core_size': 'core_size percentile: 53.36538461538461(+0.46634615384615385)'}",LOC,104
1666,"['security', 'cross-platform', 'java', 'linux', 'password-manager', 'swing']",andy-goryachev/PasswordSafe,45438,1651,Core-Periphery,True,19.4,30.7,19.254,3.5,9.9,3.6335226022272105,2.31,0.73,0.32,1.26,"{'useful_comment_density': 'useful_comment_density percentile: 32.450331125827816(+0.32450331125827814)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 47.682119205298015(+0.5231788079470199)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 26.490066225165563(+0.7350993377483444)', 'propagation_cost': 'propagation_cost percentile: 58.27814569536424(+0.41721854304635764)', 'core_size': 'core_size percentile: 68.87417218543047(+0.31125827814569534)'}",LOC,151
1667,"['android', 'cctv', 'alarm', 'telegram', 'security', 'bot']",Rai220/Telephoto,5483,233,Core-Periphery,True,12.3,21.0,27.435,2.5,10.2,4.249498449753784,1.81,0.62,0.34,0.85,"{'useful_comment_density': 'useful_comment_density percentile: 33.50785340314136(+0.33507853403141363)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 58.638743455497384(+0.41361256544502617)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 56.02094240837696(+0.4397905759162304)', 'propagation_cost': 'propagation_cost percentile: 75.91623036649214(+0.24083769633507857)', 'core_size': 'core_size percentile: 61.78010471204188(+0.38219895287958117)'}",LOC,191
1668,"['elections', 'audit', 'civic-tech', 'government', 'java', 'typescript', 'security', 'python', 'postgresql']",FreeAndFair/ColoradoRLA,12596,1526,Core-Periphery,True,16.6,22.3,29.178,5.1,35.6,12.114957129247381,1.77,0.48,0.92,0.37,"{'useful_comment_density': 'useful_comment_density percentile: 91.78082191780823(+0.9178082191780823)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 79.68036529680366(+0.20319634703196343)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 83.10502283105023(+0.16894977168949765)', 'propagation_cost': 'propagation_cost percentile: 80.82191780821918(+0.19178082191780818)', 'core_size': 'core_size percentile: 71.23287671232876(+0.28767123287671237)'}",LOC,219
1672,"['java', 'basic', 'commons', 'runtime', 'java8', 'json', 'xml', 'tree', 'charset', 'datetime', 'graph', 'matrix', 'settings', 'security', 'microdata']",phax/ph-commons,136395,8221,Core-Periphery,True,8.1,21.1,11.165999999999999,3.1,32.3,6.027347043513325,3.31,1.11,0.85,1.35,"{'useful_comment_density': 'useful_comment_density percentile: 84.81012658227849(+0.8481012658227849)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 29.11392405063291(+0.708860759493671)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 35.44303797468354(+0.6455696202531647)', 'propagation_cost': 'propagation_cost percentile: 43.037974683544306(+0.5696202531645569)', 'core_size': 'core_size percentile: 45.56962025316456(+0.5443037974683544)'}",LOC,79
1673,"['java', 'craftbook', 'minecraft', 'redstone', 'worldedit', 'gradle', 'ics', 'gameplay', 'mechanics', 'plugin', 'sponge', 'spigot', 'bukkit', 'server']",EngineHub/CraftBook,14180,677,Core-Periphery,True,24.0,26.2,27.726,3.1,4.5,4.774330042313117,1.5,0.44,0.12,0.94,"{'useful_comment_density': 'useful_comment_density percentile: 12.217194570135746(+0.12217194570135746)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 55.65610859728507(+0.4434389140271493)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 50.2262443438914(+0.497737556561086)', 'propagation_cost': 'propagation_cost percentile: 76.01809954751131(+0.2398190045248869)', 'core_size': 'core_size percentile: 79.63800904977376(+0.20361990950226244)'}",LOC,221
1675,"['opc-ua', 'java', 'iot', 'client', 'server', 'stack', 'sdk', 'iec-62541', 'opcua', 'iec62541', 'milo']",eclipse/milo,113453,11498,Core-Periphery,True,20.4,25.6,32.995,2.5,3.6,10.13459317955453,1.75,0.5,0.0,1.25,"{'useful_comment_density': 'useful_comment_density percentile: 0.0(+0.0)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 13.5(+0.865)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 62.0(+0.38)', 'propagation_cost': 'propagation_cost percentile: 83.0(+0.17)', 'core_size': 'core_size percentile: 67.0(+0.33)'}",LOC,100
1679,"['java', 'ide', 'server']",mopemope/meghanada-server,23418,722,Core-Periphery,True,34.2,38.1,22.846,6.1,2.2,3.083098471261423,1.44,0.43,0.05,0.96,"{'useful_comment_density': 'useful_comment_density percentile: 4.787234042553192(+0.04787234042553192)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 82.44680851063829(+0.17553191489361708)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 21.27659574468085(+0.7872340425531915)', 'propagation_cost': 'propagation_cost percentile: 67.02127659574468(+0.32978723404255317)', 'core_size': 'core_size percentile: 89.8936170212766(+0.10106382978723402)'}",LOC,188
1680,"['socketio', 'java', 'server']",scalecube/socketio,2686,22,Core-Periphery,True,7.0,24.6,19.945,0.0,24.5,0.8190618019359642,3.39,1.11,0.78,1.5,"{'useful_comment_density': 'useful_comment_density percentile: 77.59562841530055(+0.7759562841530055)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 22.950819672131146(+0.7704918032786885)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 26.775956284153004(+0.7322404371584699)', 'propagation_cost': 'propagation_cost percentile: 45.90163934426229(+0.5409836065573771)', 'core_size': 'core_size percentile: 42.622950819672134(+0.5737704918032787)'}",LOC,183
1681,"['wallet', 'passkit', 'java', 'apple', 'webservice', 'reward', 'boardingpass', 'server', 'generator']",drallgood/jpasskit,3184,0,Multi-Core,False,4.2,19.4,16.223,0.0,6.8,0.0,3.36,1.39,0.25,1.72,"{'useful_comment_density': 'useful_comment_density percentile: 24.736842105263158(+0.24736842105263157)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 18.68421052631579(+0.8131578947368421)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 8.947368421052632(+0.9105263157894737)', 'propagation_cost': 'propagation_cost percentile: 36.8421052631579(+0.631578947368421)', 'core_size': 'core_size percentile: 23.68421052631579(+0.763157894736842)'}",LOC,190
1682,"['iso8583', 'java', 'netty', 'client-library', 'server', 'pan']",kpavlov/jreactive-8583,1540,0,Core-Periphery,True,6.2,21.9,26.758000000000003,0.0,12.4,0.0,3.06,1.02,0.56,1.48,"{'useful_comment_density': 'useful_comment_density percentile: 56.41025641025641(+0.5641025641025641)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.69230769230769(+0.673076923076923)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 18.91025641025641(+0.8108974358974359)', 'propagation_cost': 'propagation_cost percentile: 67.94871794871794(+0.3205128205128206)', 'core_size': 'core_size percentile: 30.128205128205128(+0.6987179487179488)'}",LOC,156
1683,"['appium', 'appium-android', 'java', 'server', 'android', 'uiautomator2']",appium/appium-uiautomator2-server,11156,531,Core-Periphery,True,41.4,41.4,40.551,1.9,6.6,4.759770527070635,1.36,0.17,0.15,1.04,"{'useful_comment_density': 'useful_comment_density percentile: 15.458937198067632(+0.15458937198067632)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 41.78743961352657(+0.5821256038647342)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 54.106280193236714(+0.4589371980676329)', 'propagation_cost': 'propagation_cost percentile: 91.30434782608695(+0.08695652173913046)', 'core_size': 'core_size percentile: 91.78743961352657(+0.08212560386473428)'}",LOC,207
1684,"['tridentsdk', 'trident', 'minecraft', 'server', 'java']",TridentSDK/Trident,10863,119,Core-Periphery,True,49.1,49.1,48.105,1.8,25.2,1.0954616588419406,2.44,0.15,0.79,1.5,"{'useful_comment_density': 'useful_comment_density percentile: 79.12621359223301(+0.7912621359223302)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 38.592233009708735(+0.6140776699029127)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 11.16504854368932(+0.8883495145631067)', 'propagation_cost': 'propagation_cost percentile: 92.23300970873787(+0.07766990291262132)', 'core_size': 'core_size percentile: 92.71844660194175(+0.0728155339805825)'}",LOC,206
1685,"['mqtt', 'vertx', 'reactive', 'iot', 'rxjava', 'rxjava2', 'client', 'server']",vert-x3/vertx-mqtt,4273,258,Hierarchical,False,3.4,8.6,25.416,1.7,19.5,6.037912473671893,2.7,1.22,0.57,0.91,"{'useful_comment_density': 'useful_comment_density percentile: 56.98924731182796(+0.5698924731182796)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 42.473118279569896(+0.575268817204301)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 66.66666666666667(+0.33333333333333326)', 'propagation_cost': 'propagation_cost percentile: 62.365591397849464(+0.3763440860215054)', 'core_size': 'core_size percentile: 16.129032258064516(+0.8387096774193549)'}",LOC,186
1687,"['java', 'raknet', 'client', 'server', 'udp', 'minecraft']",JRakNet/JRakNet,7196,130,Core-Periphery,True,10.5,30.7,17.532,3.3,98.7,1.8065591995553083,3.08,0.95,1.0,1.13,"{'useful_comment_density': 'useful_comment_density percentile: 100.0(+1.0)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 61.60220994475138(+0.3839779005524862)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 25.414364640883978(+0.7458563535911602)', 'propagation_cost': 'propagation_cost percentile: 50.828729281767956(+0.49171270718232046)', 'core_size': 'core_size percentile: 54.14364640883978(+0.4585635359116022)'}",LOC,181
1690,"['schedule', 'ftp', 'server']",linuxserver/davos,5525,210,Multi-Core,False,4.3,20.9,8.493,0.0,0.1,3.8009049773755654,2.95,1.58,0.0,1.37,"{'useful_comment_density': 'useful_comment_density percentile: 0.0(+0.0)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 11.052631578947368(+0.8894736842105263)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 52.10526315789474(+0.4789473684210526)', 'propagation_cost': 'propagation_cost percentile: 15.789473684210526(+0.8421052631578948)', 'core_size': 'core_size percentile: 26.57894736842105(+0.7342105263157894)'}",LOC,190
1691,"['rest-api', 'restful', 'restful-api', 'server', 'client', 'http', 'http2', 'swagger', 'openapi3', 'swagger2', 'openapi', 'openapi-codegen', 'swagger-codegen']",networknt/light-rest-4j,3492,1164,Borderline Core-Periphery,True,5.9,15.7,9.227,0.0,9.2,33.33333333333333,2.71,1.53,0.34,0.84,"{'useful_comment_density': 'useful_comment_density percentile: 34.49197860962567(+0.3449197860962567)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 16.577540106951872(+0.8342245989304813)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 99.46524064171123(+0.005347593582887669)', 'propagation_cost': 'propagation_cost percentile: 10.695187165775401(+0.893048128342246)', 'core_size': 'core_size percentile: 36.36363636363637(+0.6363636363636364)'}",LOC,187
1692,"['game', 'game-server', 'game-server-framework', 'server', 'java', 'nio', 'netty']",needmorecode/carmelo,1692,24,Core-Periphery,True,6.5,26.1,15.548,0.0,12.1,1.4184397163120568,3.23,1.45,0.55,1.23,"{'useful_comment_density': 'useful_comment_density percentile: 54.80225988700565(+0.5480225988700564)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.76836158192091(+0.6723163841807909)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 44.632768361581924(+0.5536723163841808)', 'propagation_cost': 'propagation_cost percentile: 22.598870056497177(+0.7740112994350282)', 'core_size': 'core_size percentile: 32.76836158192091(+0.6723163841807909)'}",LOC,177
1693,"['onem2m', 'iot', 'server', 'java']",iotoasis/SI,82562,19505,Core-Periphery,True,22.6,32.2,13.817,3.2,46.3,23.62466994501102,2.61,0.88,0.95,0.78,"{'useful_comment_density': 'useful_comment_density percentile: 94.84536082474227(+0.9484536082474228)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 27.31958762886598(+0.7268041237113403)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 94.84536082474227(+0.051546391752577275)', 'propagation_cost': 'propagation_cost percentile: 43.29896907216495(+0.5670103092783505)', 'core_size': 'core_size percentile: 69.0721649484536(+0.30927835051546393)'}",LOC,97
1695,"['netty', 'server', 'mvc', 'springboot', 'restful', 'http2']",wwjwell/microboot,2529,0,Borderline Core-Periphery,True,4.0,16.0,15.52,2.0,19.2,0.0,3.64,1.57,0.7,1.37,"{'useful_comment_density': 'useful_comment_density percentile: 69.72972972972973(+0.6972972972972973)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 51.891891891891895(+0.48108108108108105)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 11.08108108108108(+0.8891891891891892)', 'propagation_cost': 'propagation_cost percentile: 24.864864864864863(+0.7513513513513513)', 'core_size': 'core_size percentile: 18.37837837837838(+0.8162162162162161)'}",LOC,185
1696,"['networking', 'server', 'high-performance', 'production-ready', 'netty4', 'netty', 'java', 'git-flow', 'lombok', 'xio']",xjdr/xio,27773,4658,Hierarchical,False,1.3,27.9,4.317,1.3,6.6,16.77168472977352,2.74,1.76,0.11,0.87,"{'useful_comment_density': 'useful_comment_density percentile: 10.755813953488373(+0.10755813953488373)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 20.348837209302324(+0.7965116279069767)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 92.44186046511628(+0.07558139534883722)', 'propagation_cost': 'propagation_cost percentile: 12.209302325581396(+0.877906976744186)', 'core_size': 'core_size percentile: 12.209302325581396(+0.877906976744186)'}",LOC,172
1697,"['phoss', 'peppol', 'openpeppol', 'smp', 'server', 'java', 'service-metadata-publisher', 'oasis', 'bdxr', 'ausdigital', 'dcp', 'smp-server']",phax/peppol-smp-server,18621,2493,Borderline Core-Periphery,True,5.5,16.1,11.897,1.4,12.3,13.388110198163364,2.43,1.15,0.41,0.87,"{'useful_comment_density': 'useful_comment_density percentile: 41.5(+0.415)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 25.5(+0.745)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 87.5(+0.125)', 'propagation_cost': 'propagation_cost percentile: 42.5(+0.575)', 'core_size': 'core_size percentile: 42.0(+0.58)'}",LOC,200
1700,"['minecraft', 'spongeapi', 'sponge', 'fox', 'plugin', 'server', 'world', 'protection', 'guard']",FoxDenStudio/FoxGuard-Sponge,12677,3460,Core-Periphery,True,69.4,69.4,66.316,7.1,1.8,27.293523704346455,0.2,0.02,0.04,0.14,"{'useful_comment_density': 'useful_comment_density percentile: 3.7383177570093458(+0.037383177570093455)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 89.7196261682243(+0.10280373831775705)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 96.72897196261682(+0.03271028037383175)', 'propagation_cost': 'propagation_cost percentile: 99.06542056074767(+0.009345794392523317)', 'core_size': 'core_size percentile: 99.06542056074767(+0.009345794392523317)'}",LOC,214
